Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Northern Territory,Australia,-12.4634,130.8456,2020-04-17,28,0,9
Queensland,Australia,-28.0167,153.4,2020-04-17,1007,5,442
South Australia,Australia,-34.9285,138.6007,2020-04-17,435,4,331
Tasmania,Australia,-41.4545,145.9707,2020-04-17,180,7,67
Victoria,Australia,-37.8136,144.9631,2020-04-17,1302,14,1159
Western Australia,Australia,-31.9505,115.8605,2020-04-17,541,7,340
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-18,103,3,88
New South Wales,Australia,-33.8688,151.2093,2020-04-18,2936,26,1379
Northern Territory,Australia,-12.4634,130.8456,2020-04-18,28,0,9
Queensland,Australia,-28.0167,153.4,2020-04-18,1015,6,738
South Australia,Australia,-34.9285,138.6007,2020-04-18,435,4,331
Tasmania,Australia,-41.4545,145.9707,2020-04-18,188,7,67
Victoria,Australia,-37.8136,144.9631,2020-04-18,1319,14,1172
Western Australia,Australia,-31.9505,115.8605,2020-04-18,544,7,340
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-19,103,3,88
New South Wales,Australia,-33.8688,151.2093,2020-04-19,2957,26,1379
Northern Territory,Australia,-12.4634,130.8456,2020-04-19,28,0,9
Queensland,Australia,-28.0167,153.4,2020-04-19,1019,6,738
South Australia,Australia,-34.9285,138.6007,2020-04-19,435,4,331
Tasmania,Australia,-41.4545,145.9707,2020-04-19,195,7,67
Victoria,Australia,-37.8136,144.9631,2020-04-19,1328,14,1172
Western Australia,Australia,-31.9505,115.8605,2020-04-19,545,7,340
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-20,104,3,91
New South Wales,Australia,-33.8688,151.2093,2020-04-20,2963,26,1379
Northern Territory,Australia,-12.4634,130.8456,2020-04-20,28,0,12
Queensland,Australia,-28.0167,153.4,2020-04-20,1019,6,738
South Australia,Australia,-34.9285,138.6007,2020-04-20,435,4,369
Tasmania,Australia,-41.4545,145.9707,2020-04-20,200,7,71
Victoria,Australia,-37.8136,144.9631,2020-04-20,1329,14,1196
Western Australia,Australia,-31.9505,115.8605,2020-04-20,545,7,435
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-21,104,3,92
New South Wales,Australia,-33.8688,151.2093,2020-04-21,2969,26,1755
Northern Territory,Australia,-12.4634,130.8456,2020-04-21,28,0,15
Queensland,Australia,-28.0167,153.4,2020-04-21,1024,6,738
South Australia,Australia,-34.9285,138.6007,2020-04-21,437,4,376
Tasmania,Australia,-41.4545,145.9707,2020-04-21,201,7,74
Victoria,Australia,-37.8136,144.9631,2020-04-21,1336,14,1202
Western Australia,Australia,-31.9505,115.8605,2020-04-21,546,7,443
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-22,104,3,93
New South Wales,Australia,-33.8688,151.2093,2020-04-22,2971,26,1926
Northern Territory,Australia,-12.4634,130.8456,2020-04-22,28,0,16
Queensland,Australia,-28.0167,153.4,2020-04-22,1024,6,738
South Australia,Australia,-34.9285,138.6007,2020-04-22,438,4,388
Tasmania,Australia,-41.4545,145.9707,2020-04-22,205,7,77
Victoria,Australia,-37.8136,144.9631,2020-04-22,1336,14,1243
Western Australia,Australia,-31.9505,115.8605,2020-04-22,546,7,451
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-23,104,3,93
New South Wales,Australia,-33.8688,151.2093,2020-04-23,2976,31,2006
Northern Territory,Australia,-12.4634,130.8456,2020-04-23,28,0,16
Queensland,Australia,-28.0167,153.4,2020-04-23,1026,6,738
South Australia,Australia,-34.9285,138.6007,2020-04-23,438,4,394
Tasmania,Australia,-41.4545,145.9707,2020-04-23,207,8,91
Victoria,Australia,-37.8136,144.9631,2020-04-23,1337,16,1251
Western Australia,Australia,-31.9505,115.8605,2020-04-23,546,7,458
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-24,105,3,97
New South Wales,Australia,-33.8688,151.2093,2020-04-24,2982,33,2056
Northern Territory,Australia,-12.4634,130.8456,2020-04-24,28,0,20
Queensland,Australia,-28.0167,153.4,2020-04-24,1026,6,738
South Australia,Australia,-34.9285,138.6007,2020-04-24,438,4,401
Tasmania,Australia,-41.4545,145.9707,2020-04-24,207,9,106
Victoria,Australia,-37.8136,144.9631,2020-04-24,1343,16,1254
Western Australia,Australia,-31.9505,115.8605,2020-04-24,548,8,464
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-25,106,3,98
New South Wales,Australia,-33.8688,151.2093,2020-04-25,2994,33,2193
Northern Territory,Australia,-12.4634,130.8456,2020-04-25,28,0,23
Queensland,Australia,-28.0167,153.4,2020-04-25,1026,6,803
South Australia,Australia,-34.9285,138.6007,2020-04-25,438,4,402
Tasmania,Australia,-41.4545,145.9707,2020-04-25,207,10,117
Victoria,Australia,-37.8136,144.9631,2020-04-25,1346,16,1262
Western Australia,Australia,-31.9505,115.8605,2020-04-25,549,8,478
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-26,106,3,99
New South Wales,Australia,-33.8688,151.2093,2020-04-26,3002,34,2208
Northern Territory,Australia,-12.4634,130.8456,2020-04-26,28,0,23
Queensland,Australia,-28.0167,153.4,2020-04-26,1030,6,926
South Australia,Australia,-34.9285,138.6007,2020-04-26,438,4,411
Tasmania,Australia,-41.4545,145.9707,2020-04-26,212,11,123
Victoria,Australia,-37.8136,144.9631,2020-04-26,1349,17,1265
Western Australia,Australia,-31.9505,115.8605,2020-04-26,549,8,486
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-27,106,3,100
New South Wales,Australia,-33.8688,151.2093,2020-04-27,3004,34,2227
Northern Territory,Australia,-12.4634,130.8456,2020-04-27,28,0,23
Queensland,Australia,-28.0167,153.4,2020-04-27,1033,6,926
South Australia,Australia,-34.9285,138.6007,2020-04-27,438,4,414
Tasmania,Australia,-41.4545,145.9707,2020-04-27,214,11,132
Victoria,Australia,-37.8136,144.9631,2020-04-27,1349,17,1280
Western Australia,Australia,-31.9505,115.8605,2020-04-27,549,8,486
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-28,106,3,101
New South Wales,Australia,-33.8688,151.2093,2020-04-28,3016,39,2266
Northern Territory,Australia,-12.4634,130.8456,2020-04-28,28,0,25
Queensland,Australia,-28.0167,153.4,2020-04-28,1034,6,934
South Australia,Australia,-34.9285,138.6007,2020-04-28,438,4,420
Tasmania,Australia,-41.4545,145.9707,2020-04-28,218,11,137
Victoria,Australia,-37.8136,144.9631,2020-04-28,1354,18,1287
Western Australia,Australia,-31.9505,115.8605,2020-04-28,550,8,495
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-29,106,3,101
New South Wales,Australia,-33.8688,151.2093,2020-04-29,3016,40,2284
Northern Territory,Australia,-12.4634,130.8456,2020-04-29,28,0,25
Queensland,Australia,-28.0167,153.4,2020-04-29,1033,6,943
South Australia,Australia,-34.9285,138.6007,2020-04-29,438,4,420
Tasmania,Australia,-41.4545,145.9707,2020-04-29,219,12,144
Victoria,Australia,-37.8136,144.9631,2020-04-29,1361,18,1291
Western Australia,Australia,-31.9505,115.8605,2020-04-29,551,8,507
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-30,106,3,103
New South Wales,Australia,-33.8688,151.2093,2020-04-30,3025,41,2293
Northern Territory,Australia,-12.4634,130.8456,2020-04-30,28,0,25
Queensland,Australia,-28.0167,153.4,2020-04-30,1033,6,948
South Australia,Australia,-34.9285,138.6007,2020-04-30,438,4,420
Tasmania,Australia,-41.4545,145.9707,2020-04-30,221,13,153
Victoria,Australia,-37.8136,144.9631,2020-04-30,1364,18,1293
Western Australia,Australia,-31.9505,115.8605,2020-04-30,551,8,507
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-01,106,3,103
New South Wales,Australia,-33.8688,151.2093,2020-05-01,3030,41,2293
Northern Territory,Australia,-12.4634,130.8456,2020-05-01,27,0,24
Queensland,Australia,-28.0167,153.4,2020-05-01,1034,6,965
South Australia,Australia,-34.9285,138.6007,2020-05-01,438,4,422
Tasmania,Australia,-41.4545,145.9707,2020-05-01,221,13,157
Victoria,Australia,-37.8136,144.9631,2020-05-01,1371,18,1300
Western Australia,Australia,-31.9505,115.8605,2020-05-01,551,8,511
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-02,106,3,103
New South Wales,Australia,-33.8688,151.2093,2020-05-02,3035,42,2306
Northern Territory,Australia,-12.4634,130.8456,2020-05-02,29,0,24
Queensland,Australia,-28.0167,153.4,2020-05-02,1035,6,976
South Australia,Australia,-34.9285,138.6007,2020-05-02,438,4,427
Tasmania,Australia,-41.4545,145.9707,2020-05-02,221,13,158
Victoria,Australia,-37.8136,144.9631,2020-05-02,1384,18,1300
Western Australia,Australia,-31.9505,115.8605,2020-05-02,551,8,520
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-03,106,3,103
New South Wales,Australia,-33.8688,151.2093,2020-05-03,3033,42,2328
Northern Territory,Australia,-12.4634,130.8456,2020-05-03,29,0,24
Queensland,Australia,-28.0167,153.4,2020-05-03,1038,6,980
South Australia,Australia,-34.9285,138.6007,2020-05-03,438,4,427
Tasmania,Australia,-41.4545,145.9707,2020-05-03,221,13,164
Victoria,Australia,-37.8136,144.9631,2020-05-03,1406,18,1300
Western Australia,Australia,-31.9505,115.8605,2020-05-03,551,9,523
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-04,107,3,103
New South Wales,Australia,-33.8688,151.2093,2020-05-04,3035,43,2349
Northern Territory,Australia,-12.4634,130.8456,2020-05-04,29,0,24
Queensland,Australia,-28.0167,153.4,2020-05-04,1043,6,980
South Australia,Australia,-34.9285,138.6007,2020-05-04,438,4,427
Tasmania,Australia,-41.4545,145.9707,2020-05-04,221,13,165
Victoria,Australia,-37.8136,144.9631,2020-05-04,1423,18,1311
Western Australia,Australia,-31.9505,115.8605,2020-05-04,551,9,528
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-05,107,3,103
New South Wales,Australia,-33.8688,151.2093,2020-05-05,3042,44,2418
Northern Territory,Australia,-12.4634,130.8456,2020-05-05,29,0,26
Queensland,Australia,-28.0167,153.4,2020-05-05,1043,6,985
South Australia,Australia,-34.9285,138.6007,2020-05-05,438,4,429
Tasmania,Australia,-41.4545,145.9707,2020-05-05,225,13,165
Victoria,Australia,-37.8136,144.9631,2020-05-05,1440,18,1321
Western Australia,Australia,-31.9505,115.8605,2020-05-05,551,9,528
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-06,107,3,103
New South Wales,Australia,-33.8688,151.2093,2020-05-06,3044,44,2463
Northern Territory,Australia,-12.4634,130.8456,2020-05-06,29,0,27
Queensland,Australia,-28.0167,153.4,2020-05-06,1045,6,989
South Australia,Australia,-34.9285,138.6007,2020-05-06,438,4,432
Tasmania,Australia,-41.4545,145.9707,2020-05-06,226,13,167
Victoria,Australia,-37.8136,144.9631,2020-05-06,1454,18,1322
Western Australia,Australia,-31.9505,115.8605,2020-05-06,551,9,528
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-07,107,3,103
New South Wales,Australia,-33.8688,151.2093,2020-05-07,3047,44,2486
Northern Territory,Australia,-12.4634,130.8456,2020-05-07,29,0,27
Queensland,Australia,-28.0167,153.4,2020-05-07,1045,6,994
South Australia,Australia,-34.9285,138.6007,2020-05-07,439,4,433
Tasmania,Australia,-41.4545,145.9707,2020-05-07,227,13,174
Victoria,Australia,-37.8136,144.9631,2020-05-07,1467,18,1327
Western Australia,Australia,-31.9505,115.8605,2020-05-07,552,9,534
,Singapore,1.2833,103.8333,2020-01-22,0,0,0
,Singapore,1.2833,103.8333,2020-01-23,1,0,0
,Singapore,1.2833,103.8333,2020-01-24,3,0,0
,Singapore,1.2833,103.8333,2020-01-25,3,0,0
,Singapore,1.2833,103.8333,2020-01-26,4,0,0
,Singapore,1.2833,103.8333,2020-01-27,5,0,0
,Singapore,1.2833,103.8333,2020-01-28,7,0,0
,Singapore,1.2833,103.8333,2020-01-29,7,0,0
,Singapore,1.2833,103.8333,2020-01-30,10,0,0
,Singapore,1.2833,103.8333,2020-01-31,13,0,0
,Singapore,1.2833,103.8333,2020-02-01,16,0,0
,Singapore,1.2833,103.8333,2020-02-02,18,0,0
,Singapore,1.2833,103.8333,2020-02-03,18,0,0
,Singapore,1.2833,103.8333,2020-02-04,24,0,0
,Singapore,1.2833,103.8333,2020-02-05,28,0,0
,Singapore,1.2833,103.8333,2020-02-06,28,0,0
,Singapore,1.2833,103.8333,2020-02-07,30,0,0
,Singapore,1.2833,103.8333,2020-02-08,33,0,2
,Singapore,1.2833,103.8333,2020-02-09,40,0,2
,Singapore,1.2833,103.8333,2020-02-10,45,0,2
,Singapore,1.2833,103.8333,2020-02-11,47,0,9
,Singapore,1.2833,103.8333,2020-02-12,50,0,15
,Singapore,1.2833,103.8333,2020-02-13,58,0,15
,Singapore,1.2833,103.8333,2020-02-14,67,0,17
,Singapore,1.2833,103.8333,2020-02-15,72,0,18
,Singapore,1.2833,103.8333,2020-02-16,75,0,18
,Singapore,1.2833,103.8333,2020-02-17,77,0,24
,Singapore,1.2833,103.8333,2020-02-18,81,0,29
,Singapore,1.2833,103.8333,2020-02-19,84,0,34
,Singapore,1.2833,103.8333,2020-02-20,84,0,34
,Singapore,1.2833,103.8333,2020-02-21,85,0,37
,Singapore,1.2833,103.8333,2020-02-22,85,0,37
,Singapore,1.2833,103.8333,2020-02-23,89,0,51
,Singapore,1.2833,103.8333,2020-02-24,89,0,51
,Singapore,1.2833,103.8333,2020-02-25,91,0,53
,Singapore,1.2833,103.8333,2020-02-26,93,0,62
,Singapore,1.2833,103.8333,2020-02-27,93,0,62
,Singapore,1.2833,103.8333,2020-02-28,93,0,62
,Singapore,1.2833,103.8333,2020-02-29,102,0,72
,Singapore,1.2833,103.8333,2020-03-01,106,0,72
,Singapore,1.2833,103.8333,2020-03-02,108,0,78
,Singapore,1.2833,103.8333,2020-03-03,110,0,78
,Singapore,1.2833,103.8333,2020-03-04,110,0,78
,Singapore,1.2833,103.8333,2020-03-05,117,0,78
,Singapore,1.2833,103.8333,2020-03-06,130,0,78
,Singapore,1.2833,103.8333,2020-03-07,138,0,78
,Singapore,1.2833,103.8333,2020-03-08,150,0,78
,Singapore,1.2833,103.8333,2020-03-09,150,0,78
,Singapore,1.2833,103.8333,2020-03-10,160,0,78
,Singapore,1.2833,103.8333,2020-03-11,178,0,96
,Singapore,1.2833,103.8333,2020-03-12,178,0,96
,Singapore,1.2833,103.8333,2020-03-13,200,0,97
,Singapore,1.2833,103.8333,2020-03-14,212,0,105
,Singapore,1.2833,103.8333,2020-03-15,226,0,105
,Singapore,1.2833,103.8333,2020-03-16,243,0,109
,Singapore,1.2833,103.8333,2020-03-17,266,0,114
,Singapore,1.2833,103.8333,2020-03-18,313,0,114
,Singapore,1.2833,103.8333,2020-03-19,345,0,114
,Singapore,1.2833,103.8333,2020-03-20,385,0,124
,Singapore,1.2833,103.8333,2020-03-21,432,2,140
,Singapore,1.2833,103.8333,2020-03-22,455,2,144
,Singapore,1.2833,103.8333,2020-03-23,509,2,144
,Singapore,1.2833,103.8333,2020-03-24,558,2,156
,Singapore,1.2833,103.8333,2020-03-25,631,2,160
,Singapore,1.2833,103.8333,2020-03-26,683,2,172
,Singapore,1.2833,103.8333,2020-03-27,732,2,183
,Singapore,1.2833,103.8333,2020-03-28,802,2,198
,Singapore,1.2833,103.8333,2020-03-29,844,3,212
,Singapore,1.2833,103.8333,2020-03-30,879,3,228
,Singapore,1.2833,103.8333,2020-03-31,926,3,240
,Singapore,1.2833,103.8333,2020-04-01,1000,3,245
,Singapore,1.2833,103.8333,2020-04-02,1049,4,266
,Singapore,1.2833,103.8333,2020-04-03,1114,5,282
,Singapore,1.2833,103.8333,2020-04-04,1189,6,297
,Singapore,1.2833,103.8333,2020-04-05,1309,6,320
,Singapore,1.2833,103.8333,2020-04-06,1375,6,344
,Singapore,1.2833,103.8333,2020-04-07,1481,6,377
,Singapore,1.2833,103.8333,2020-04-08,1623,6,406
,Singapore,1.2833,103.8333,2020-04-09,1910,6,460
,Singapore,1.2833,103.8333,2020-04-10,2108,7,492
,Singapore,1.2833,103.8333,2020-04-11,2299,8,528
,Singapore,1.2833,103.8333,2020-04-12,2532,8,560
,Singapore,1.2833,103.8333,2020-04-13,2918,9,586
,Singapore,1.2833,103.8333,2020-04-14,3252,10,611
,Singapore,1.2833,103.8333,2020-04-15,3699,10,652
,Singapore,1.2833,103.8333,2020-04-16,4427,10,683
,Singapore,1.2833,103.8333,2020-04-17,5050,11,708
,Singapore,1.2833,103.8333,2020-04-18,5992,11,740
,Singapore,1.2833,103.8333,2020-04-19,6588,11,768
,Singapore,1.2833,103.8333,2020-04-20,8014,11,801
,Singapore,1.2833,103.8333,2020-04-21,9125,11,839
,Singapore,1.2833,103.8333,2020-04-22,10141,12,896
,Singapore,1.2833,103.8333,2020-04-23,11178,12,924
,Singapore,1.2833,103.8333,2020-04-24,12075,12,956
,Singapore,1.2833,103.8333,2020-04-25,12693,12,1002
,Singapore,1.2833,103.8333,2020-04-26,13624,12,1060
,Singapore,1.2833,103.8333,2020-04-27,14423,14,1095
,Singapore,1.2833,103.8333,2020-04-28,14951,14,1128
,Singapore,1.2833,103.8333,2020-04-29,15641,14,1188
,Singapore,1.2833,103.8333,2020-04-30,16169,15,1244
,Singapore,1.2833,103.8333,2020-05-01,17101,16,1268
,Singapore,1.2833,103.8333,2020-05-02,17548,17,1347
,Singapore,1.2833,103.8333,2020-05-03,18205,18,1408
,Singapore,1.2833,103.8333,2020-05-04,18778,18,1457
,Singapore,1.2833,103.8333,2020-05-05,19410,18,1519
,Singapore,1.2833,103.8333,2020-05-06,20198,20,1634
,Singapore,1.2833,103.8333,2020-05-07,20939,20,1712
,Malaysia,2.5,112.5,2020-01-22,0,0,0
,Malaysia,2.5,112.5,2020-01-23,0,0,0
,Malaysia,2.5,112.5,2020-01-24,0,0,0
,Malaysia,2.5,112.5,2020-01-25,3,0,0
,Malaysia,2.5,112.5,2020-01-26,4,0,0
,Malaysia,2.5,112.5,2020-01-27,4,0,0
,Malaysia,2.5,112.5,2020-01-28,4,0,0
,Malaysia,2.5,112.5,2020-01-29,7,0,0
,Malaysia,2.5,112.5,2020-01-30,8,0,0
,Malaysia,2.5,112.5,2020-01-31,8,0,0
,Malaysia,2.5,112.5,2020-02-01,8,0,0
,Malaysia,2.5,112.5,2020-02-02,8,0,0
,Malaysia,2.5,112.5,2020-02-03,8,0,0
,Malaysia,2.5,112.5,2020-02-04,10,0,0
,Malaysia,2.5,112.5,2020-02-05,12,0,0
,Malaysia,2.5,112.5,2020-02-06,12,0,0
,Malaysia,2.5,112.5,2020-02-07,12,0,1
,Malaysia,2.5,112.5,2020-02-08,16,0,1
,Malaysia,2.5,112.5,2020-02-09,16,0,1
,Malaysia,2.5,112.5,2020-02-10,18,0,1
,Malaysia,2.5,112.5,2020-02-11,18,0,3
,Malaysia,2.5,112.5,2020-02-12,18,0,3
,Malaysia,2.5,112.5,2020-02-13,19,0,3
,Malaysia,2.5,112.5,2020-02-14,19,0,3
,Malaysia,2.5,112.5,2020-02-15,22,0,7
,Malaysia,2.5,112.5,2020-02-16,22,0,7
,Malaysia,2.5,112.5,2020-02-17,22,0,7
,Malaysia,2.5,112.5,2020-02-18,22,0,13
,Malaysia,2.5,112.5,2020-02-19,22,0,15
,Malaysia,2.5,112.5,2020-02-20,22,0,15
,Malaysia,2.5,112.5,2020-02-21,22,0,15
,Malaysia,2.5,112.5,2020-02-22,22,0,15
,Malaysia,2.5,112.5,2020-02-23,22,0,15
,Malaysia,2.5,112.5,2020-02-24,22,0,18
,Malaysia,2.5,112.5,2020-02-25,22,0,18
,Malaysia,2.5,112.5,2020-02-26,22,0,18
,Malaysia,2.5,112.5,2020-02-27,23,0,18
,Malaysia,2.5,112.5,2020-02-28,23,0,18
,Malaysia,2.5,112.5,2020-02-29,25,0,18
,Malaysia,2.5,112.5,2020-03-01,29,0,18
,Malaysia,2.5,112.5,2020-03-02,29,0,18
,Malaysia,2.5,112.5,2020-03-03,36,0,22
,Malaysia,2.5,112.5,2020-03-04,50,0,22
,Malaysia,2.5,112.5,2020-03-05,50,0,22
,Malaysia,2.5,112.5,2020-03-06,83,0,22
,Malaysia,2.5,112.5,2020-03-07,93,0,23
,Malaysia,2.5,112.5,2020-03-08,99,0,24
,Malaysia,2.5,112.5,2020-03-09,117,0,24
,Malaysia,2.5,112.5,2020-03-10,129,0,24
,Malaysia,2.5,112.5,2020-03-11,149,0,26
,Malaysia,2.5,112.5,2020-03-12,149,0,26
,Malaysia,2.5,112.5,2020-03-13,197,0,26
,Malaysia,2.5,112.5,2020-03-14,238,0,35
,Malaysia,2.5,112.5,2020-03-15,428,0,42
,Malaysia,2.5,112.5,2020-03-16,566,0,42
,Malaysia,2.5,112.5,2020-03-17,673,2,49
,Malaysia,2.5,112.5,2020-03-18,790,2,60
,Malaysia,2.5,112.5,2020-03-19,900,2,75
,Malaysia,2.5,112.5,2020-03-20,1030,3,87
,Malaysia,2.5,112.5,2020-03-21,1183,4,114
,Malaysia,2.5,112.5,2020-03-22,1306,10,139
,Malaysia,2.5,112.5,2020-03-23,1518,14,139
,Malaysia,2.5,112.5,2020-03-24,1624,16,183
,Malaysia,2.5,112.5,2020-03-25,1796,20,199
,Malaysia,2.5,112.5,2020-03-26,2031,23,215
,Malaysia,2.5,112.5,2020-03-27,2161,26,259
,Malaysia,2.5,112.5,2020-03-28,2320,27,320
,Malaysia,2.5,112.5,2020-03-29,2470,35,388
,Malaysia,2.5,112.5,2020-03-30,2626,37,479
,Malaysia,2.5,112.5,2020-03-31,2766,43,537
,Malaysia,2.5,112.5,2020-04-01,2908,45,645
,Malaysia,2.5,112.5,2020-04-02,3116,50,767
,Malaysia,2.5,112.5,2020-04-03,3333,53,827
,Malaysia,2.5,112.5,2020-04-04,3483,57,915
,Malaysia,2.5,112.5,2020-04-05,3662,61,1005
,Malaysia,2.5,112.5,2020-04-06,3793,62,1241
,Malaysia,2.5,112.5,2020-04-07,3963,63,1321
,Malaysia,2.5,112.5,2020-04-08,4119,65,1487
,Malaysia,2.5,112.5,2020-04-09,4228,67,1608
,Malaysia,2.5,112.5,2020-04-10,4346,70,1830
,Malaysia,2.5,112.5,2020-04-11,4530,73,1995
,Malaysia,2.5,112.5,2020-04-12,4683,76,2108
,Malaysia,2.5,112.5,2020-04-13,4817,77,2276
,Malaysia,2.5,112.5,2020-04-14,4987,82,2478
,Malaysia,2.5,112.5,2020-04-15,5072,83,2647
,Malaysia,2.5,112.5,2020-04-16,5182,84,2766
,Malaysia,2.5,112.5,2020-04-17,5251,86,2967
,Malaysia,2.5,112.5,2020-04-18,5305,88,3102
,Malaysia,2.5,112.5,2020-04-19,5389,89,3197
,Malaysia,2.5,112.5,2020-04-20,5425,89,3295
,Malaysia,2.5,112.5,2020-04-21,5482,92,3349
,Malaysia,2.5,112.5,2020-04-22,5532,93,3452
,Malaysia,2.5,112.5,2020-04-23,5603,95,3542
,Malaysia,2.5,112.5,2020-04-24,5691,96,3663
,Malaysia,2.5,112.5,2020-04-25,5742,98,3762
